Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

12:23:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:02 PM   26    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:24:02 PM   27    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:02 PM   28    2.97    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   93.07
12:24:02 PM   29    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:02 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:02 PM   31    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:24:02 PM   32    1.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.97
12:24:02 PM   33    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:24:02 PM   34    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:24:02 PM   35    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:02 PM   36    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
12:24:02 PM   37    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:02 PM   38    1.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.96
12:24:02 PM   39    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00

12:24:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:03 PM  all    3.21    0.00    4.05    0.00    0.00    1.31    0.00    0.00    0.00   91.43
12:24:03 PM    0    4.04    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   92.93
12:24:03 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:03 PM    2    3.96    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   91.09
12:24:03 PM    3    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:03 PM    4    4.08    0.00    3.06    0.00    0.00   11.22    0.00    0.00    0.00   81.63
12:24:03 PM    5    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
12:24:03 PM    6    1.02    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   92.86
